price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,sqft_living15,sqft_lot15
307300,2,2,1520,1020,3,0,0,3,7,1520,0,1999,1500,1245
225000,4,1,1410,7000,1.5,0,0,3,7,1410,0,1963,1540,7000
290000,3,1.75,1390,13200,2,0,0,3,7,1390,0,1979,1430,10725
690000,4,2,2230,5000,1.5,0,0,4,7,1510,720,1922,2140,5000
825000,4,2.25,2110,12653,2,0,0,4,8,2110,0,1972,2350,10980
645000,3,1.75,2270,11472,1,0,0,4,7,1370,900,1956,2270,8340
590000,4,2.25,2530,10611,1,0,0,5,8,1320,1210,1977,2530,10125
667000,5,2,1900,5470,1,0,0,3,7,1180,720,1930,1300,3250
664000,4,2.5,2390,8432,2,0,0,3,9,2390,0,1998,2710,7417
452100,4,2.5,3160,6540,1,0,3,3,8,1580,1580,1959,1990,7090
290000,2,1,900,2728,2,0,0,3,7,900,0,1998,900,2728
950000,3,3,3610,17483,2,0,2,4,8,3610,0,1954,2230,12600
662500,3,2,2070,4200,1.5,0,0,4,7,1670,400,1906,1490,4560
475000,4,2.5,1850,5444,2,0,0,5,7,1850,0,1981,1540,5000
450000,3,1.5,1440,9711,1,0,0,3,7,1140,300,1956,1590,9711
538250,3,2.25,2590,15229,2,0,3,3,8,2590,0,1984,2590,15229
329950,2,1,1140,5250,1.5,0,0,4,6,1140,0,1949,1450,5250
1.10E+06,4,3.5,2760,5040,2,0,2,3,9,2760,0,1955,2370,5760
307000,5,1.5,1310,4800,1.5,0,0,3,6,1110,200,1929,960,4800
433000,3,1.75,1870,7189,1,0,0,3,7,1270,600,1959,1780,6200
212000,3,2.25,1900,18000,1,0,0,4,7,1280,620,1968,1920,15000
750000,5,2.75,2860,6000,2.5,0,0,4,8,2380,480,1902,2240,6000
279000,3,2,1640,5650,1,0,0,3,7,1640,0,2003,2250,5488
476000,3,1,1140,5500,1.5,0,0,4,6,1140,0,1908,1690,4400
368000,5,1.75,2590,9394,1,0,0,4,7,1390,1200,1963,2580,9049
228950,4,3,2160,5200,1,0,0,3,7,1320,840,1978,1460,5144
568450,5,3.5,3260,58806,2,0,0,4,8,3260,0,1969,1810,17927
619000,4,1.75,1660,3800,1.5,0,0,3,7,1660,0,1926,1660,3767
275000,3,2.25,1640,6044,2,0,0,3,7,1640,0,1996,1600,7418
321500,4,2.5,2620,5457,2,0,0,3,8,2620,0,2003,2740,5816
230000,3,1.75,950,6000,1,0,0,3,6,790,160,1939,1360,6000
179500,3,1,900,8100,1,0,0,4,6,900,0,1959,1000,7830
460000,3,2.25,1650,7313,1,0,0,3,7,1220,430,1975,1690,7252
286000,3,2.5,1800,3980,2,0,0,3,7,1800,0,2006,2580,4307
427500,3,1,1480,4200,1.5,0,0,3,7,1480,0,1925,1460,3600
400000,3,1,1040,6250,1,0,0,3,7,1040,0,1942,1770,6250
675000,3,3.5,2300,5611,1,0,0,3,8,2300,0,2004,2170,5926
350000,3,1,2480,8906,1,0,0,3,7,1240,1240,1969,1800,8906
385000,4,1.75,1970,10358,1,0,0,3,8,1540,430,1977,1900,10358
525000,2,1.75,1530,3503,1,0,1,4,7,830,700,1916,1280,1531
315000,2,1,970,18557,1,0,0,3,6,970,0,1939,1150,7200
820000,4,2.5,2920,252648,2,0,0,3,10,2920,0,2002,2180,71874
205000,3,1,970,7700,1,0,0,4,7,970,0,1959,1160,8250
500000,2,1,680,5250,1,0,0,4,6,680,0,1922,1620,5461
599000,4,2.5,2640,6738,2,0,0,4,8,2640,0,1989,2180,5782
2.23E+06,3,4,4200,30120,2,0,2,4,11,3600,600,1933,2760,12200
299000,1,2.5,1980,7521,1,0,0,4,7,1180,800,1979,1980,8000
947500,3,2.75,2980,27144,1.5,1,2,5,8,2180,800,1917,1890,12514
385000,3,3.25,1630,1677,3,0,0,3,8,1630,0,2007,1220,1677
639950,2,1.75,1780,4520,1,0,0,5,7,890,890,1925,1560,4520
824000,2,1,1210,8400,1,0,0,3,8,780,430,2000,1860,6000
199950,3,1,1010,7245,1,0,0,3,7,1010,0,1969,1300,8236
1.01E+06,3,2.5,2570,5000,1,0,0,4,8,1480,1090,1940,2420,5484
950000,4,2.25,2770,5320,2,0,1,3,9,2440,330,2013,2100,6011
822000,3,2.5,2290,9158,2,0,0,4,8,2290,0,1984,2210,9588
473600,4,1.5,1780,8400,1,0,0,3,7,1080,700,1969,1660,8400
490000,5,2,2150,4500,1.5,0,0,3,8,2150,0,1938,1300,4500
245000,3,1.75,1920,9306,1,0,0,3,7,1000,920,1984,1860,8458
199000,4,1,1220,11730,1,0,0,4,7,1220,0,1960,1270,9520
1.34E+06,3,3,2960,5500,2,0,2,3,10,2440,520,1937,2960,5876
418000,3,1.75,1500,19113,1,0,0,3,7,1500,0,1984,1820,18151
450000,7,3.5,2830,8625,1,0,0,4,8,1830,1000,1957,1570,8400
280000,3,2.5,1580,7000,2,0,0,3,8,1580,0,1992,2110,7062
273000,3,2.25,1230,11601,1,0,0,4,7,910,320,1992,1820,8465
549000,4,2.5,2910,6338,2,0,0,3,8,2910,0,2008,2500,5877
913888,5,2.25,2370,15512,2,0,0,4,9,2370,0,1981,2380,15100
689888,4,2.25,1930,3500,1.5,0,0,5,8,1540,390,1916,1800,5000
305000,4,2,1780,5043,1,0,0,3,7,870,910,1993,1350,5044
602500,4,2.5,2760,6850,2,0,0,3,9,2760,0,1999,2640,9803
355000,2,1.75,1620,3640,1,0,0,3,7,900,720,1929,1590,5538
756000,3,2.5,2160,7525,2,0,0,3,9,2160,0,1986,2470,7941
289950,4,2.25,2190,6906,1,0,0,4,7,1040,1150,1977,1250,6440
800000,3,2.5,3240,7857,2,0,0,3,10,3240,0,1994,2970,7857
403000,2,1,720,3255,1,0,0,4,6,720,0,1905,1430,3170
350000,3,2.25,1410,1340,2,0,0,3,8,1370,40,1967,1730,2748
1.29E+06,5,3.5,2980,5100,2,0,0,3,10,2370,610,2015,1780,5100
525126,5,2.25,1950,8025,1,0,2,3,7,1150,800,1960,1780,8560
241450,3,1,1100,8138,1,0,0,3,7,1100,0,1949,1440,8131
320000,3,1.5,1400,9087,1,0,0,3,7,1400,0,1954,1490,8380
234000,4,2,1710,7455,1,0,0,3,7,1030,680,1975,1710,7350
441000,5,2.5,2000,3600,1,0,0,3,6,1150,850,1987,1410,3600
474500,5,2.5,2000,3600,1,0,0,3,6,1150,850,1987,1410,3600
705000,3,1,1440,2618,1.5,0,0,4,7,1440,0,1906,1850,3990
517500,4,2.5,1520,3370,2,0,0,3,8,1520,0,1994,1860,4486
142500,4,0.75,1440,13300,1,0,0,3,6,1440,0,1948,1460,11100
310000,2,1.5,1010,10005,2,0,0,3,7,1010,0,1981,1210,7794
749500,4,2.5,2440,9727,2,0,0,3,9,2440,0,1987,2370,11503
360000,5,3,2480,7200,1,0,0,3,7,1560,920,1999,1910,9432
267500,3,1,1090,22080,1,0,0,5,7,1090,0,1967,1590,19457
290000,3,1,1480,32700,1,0,0,4,6,1380,100,1942,1500,22600
850000,5,2.5,2800,11325,1,0,0,4,8,1400,1400,1970,2510,13700
815000,4,1.75,1820,4500,1.5,0,0,3,8,1820,0,1921,1870,3600
2.20E+06,5,4,5840,11652,2,0,1,3,11,4410,1430,1988,3120,13639
1.63E+06,4,3.25,2980,3600,2,0,0,3,9,2150,830,1999,2980,4800
175000,3,1.5,1220,7300,1,0,0,3,7,1220,0,1973,1260,7347
429950,3,1.75,1830,9758,1,0,0,3,8,1300,530,1977,1850,8000
675000,4,2.5,2900,5505,2,0,0,3,8,2900,0,2002,2970,5251
580000,3,2.25,1940,5980,1,0,0,3,7,1520,420,1987,1910,6309
240000,4,2,1750,7800,1,0,0,4,6,1750,0,1944,1270,7800
374000,3,2.5,1850,17808,1,0,0,4,8,1210,640,1982,2260,16754
862500,4,2.5,3220,4400,2,0,2,3,9,2180,1040,1937,3000,5000
140000,2,1,1080,6052,1,0,0,5,6,1080,0,1908,1810,7830
740000,5,3.75,3990,18897,2,0,0,3,8,3090,900,1937,2080,9793
589000,3,1.75,920,3600,1,0,0,4,6,820,100,1904,1620,3600
275000,3,1.75,1290,9760,1,0,0,3,7,1290,0,1979,1410,8034
489900,4,2.5,2090,4196,2,0,0,3,8,2090,0,2006,2640,4503
545000,3,2.5,1900,3366,2,0,0,3,9,1900,0,1996,2500,3954
235000,4,1,1360,7132,1.5,0,0,3,6,1360,0,1941,1280,7175
230000,3,1,1000,4000,1.5,0,0,4,6,1000,0,1915,1040,4240
655000,4,2.25,2170,4080,2,0,0,3,7,1920,250,1980,1890,4400
185000,2,1,820,16030,1,0,0,4,5,820,0,1923,1880,14046
196000,3,1,1090,7400,1,0,0,4,7,1090,0,1962,1140,8165
572000,3,2.25,1830,7897,1,0,0,4,8,1290,540,1986,1990,8306
615000,4,2.5,3010,6903,2,0,0,3,9,3010,0,2001,2860,6435
1.95E+06,4,3.75,4150,17424,1,0,0,3,9,3130,1020,1963,3930,21420
1.23E+06,6,2.25,2930,4320,2,0,0,3,9,2130,800,1913,2860,4320
375000,3,2.5,1520,5649,2,0,0,4,7,1520,0,1989,1540,5000
295000,3,1.75,1250,9486,1,0,0,4,6,1250,0,1971,1270,9600
760000,4,2.5,2760,6000,2,0,0,5,7,2230,530,1942,1600,6000
347000,3,1.75,1330,7848,1,0,0,3,8,1330,0,1978,2110,8497
712000,3,2,1700,5100,1.5,0,0,4,7,1500,200,1924,1700,5100
495000,4,2,2050,4000,1.5,0,0,5,7,1210,840,1941,1310,4000
925000,4,2,3140,10437,1,0,0,4,8,2040,1100,1959,2010,10437
775000,3,1,2030,4080,1.5,0,0,4,7,1840,190,1908,2030,4080
429000,4,2.5,2100,7920,1.5,0,0,4,6,1400,700,1916,1230,7920
229000,3,1,1010,12705,1,0,0,4,7,1010,0,1959,1490,10200
400000,4,1.5,1980,113691,1,0,0,3,7,1980,0,1962,1980,89298
625000,4,2.25,2100,8290,2,0,0,4,8,2100,0,1978,2100,8290
130000,2,1,840,6654,1,0,0,3,7,840,0,1951,1350,5831
349000,3,1.75,1690,5080,1,0,0,3,7,1190,500,1976,1300,5080
365000,3,2,2140,26600,1,0,0,4,7,2140,0,1983,2310,8783
487500,3,2.5,1810,1988,2,0,0,3,7,1350,460,1997,1600,1525
475000,3,2.5,2600,7210,2,0,0,3,8,2600,0,1989,2350,7225
685000,3,1.75,1650,8400,1,0,0,3,8,1470,180,1959,2020,7777
960000,3,1.75,2460,4800,1,0,0,4,7,1230,1230,1938,2860,4800
1.10E+06,5,2.25,4320,7620,2,0,0,3,7,2880,1440,1973,1880,7620
428000,3,2.25,2600,15000,2,0,0,3,9,2600,0,1978,2380,15000
435000,3,2.5,1930,5790,2,0,0,4,7,1930,0,1988,1790,4901
769950,3,2,2190,5400,1,0,2,5,7,1260,930,1952,2160,5400
385000,3,1,1420,10980,1,0,0,4,7,1200,220,1954,1630,9763
352000,3,2.5,2090,3002,2,0,0,3,7,1670,420,2005,2090,3163
622500,3,2.5,2290,14374,2,0,0,3,8,2290,0,1983,2290,33450
660000,3,3,2470,11900,2,0,0,3,9,2290,180,1976,2590,11900
105000,3,1,840,8400,1,0,0,3,6,840,0,1959,840,9450
420000,2,1,2100,4480,1,0,0,5,7,1400,700,1908,1570,4400
499950,3,1.5,1360,11250,1,0,0,4,7,1360,0,1955,1440,11250
975000,6,3,3420,22421,1,0,0,5,9,2270,1150,1948,2430,15560
665000,3,2.75,1930,2960,1.5,0,0,5,7,1490,440,1929,2080,3760
540000,4,2.5,2180,10140,1,0,0,4,7,1180,1000,1968,1840,9375
400000,4,2,1670,12056,1,0,0,3,7,1670,0,1955,1860,12056
469950,4,2.75,2720,6427,1,0,0,3,8,1650,1070,2008,2720,8484
777000,4,2.5,3170,9900,2,0,0,4,8,3170,0,1979,2540,12400
346500,2,1.75,1610,6300,1,0,0,3,7,1010,600,1941,1370,5225
685000,3,2.5,2370,4950,2,0,0,3,8,2370,0,2003,2230,4950
396500,3,2.5,2590,18980,1,0,0,4,10,2590,0,1976,3110,14652
783500,3,2.5,2850,7130,2,0,0,3,10,1990,860,1980,2280,6459
575000,4,2,1660,4800,1.5,0,0,3,7,1660,0,1922,1660,4800
1.50E+06,4,4.25,5550,12968,2,0,0,3,11,5550,0,2005,4750,13001
515000,3,1.5,2200,7620,1,0,0,4,7,1130,1070,1942,2170,7672
300000,3,2.5,2020,6628,1,0,0,4,7,1250,770,1963,1540,9995
272000,3,1.5,1760,9600,1,0,0,4,7,1760,0,1966,1450,9600
355000,4,2.25,1810,4970,2,0,0,3,7,1810,0,2003,1810,4858
223000,3,2,1310,8440,1,0,0,5,6,1310,0,1951,1790,10775
397000,4,2.5,3000,8584,2,0,0,3,7,3000,0,2003,2610,7570
460000,2,2,1080,5000,1,0,0,5,6,1080,0,1923,1530,5000
848000,3,2.75,2170,2738,1.5,0,0,4,9,1550,620,1930,1170,1062
392800,2,1,740,4275,1,0,0,5,6,740,0,1924,1900,4275
1.69E+06,3,3.25,5290,224442,2,0,0,4,11,4540,750,1988,3750,84936
1.80E+06,3,3.25,5290,224442,2,0,0,4,11,4540,750,1988,3750,84936
577000,3,2.25,2370,7878,2,0,0,3,8,2370,0,1985,1870,7766
570000,3,1,1890,3330,1.5,0,0,4,7,1390,500,1901,1530,3330
250000,3,1.75,1160,6134,1,0,0,3,7,1160,0,1998,1330,6301
645000,4,1.75,1550,7350,1.5,0,0,4,8,1550,0,1958,1860,7350
567500,3,2.5,3090,67082,2,0,0,3,9,3090,0,1990,3650,62290
337000,4,2.5,2610,5240,2,0,0,3,8,2610,0,2004,2480,5240
280000,3,1.75,1230,8250,1,0,0,3,7,1230,0,1966,1250,8250
167000,3,1.5,1280,5547,2,0,0,4,6,1280,0,1985,1150,4500
280000,2,1,1880,7560,1,0,0,3,6,940,940,1919,1280,7560
317500,2,1.5,1220,8409,1,0,0,4,6,1220,0,1948,1130,8409
405500,2,2.75,1350,1252,2,0,0,3,8,1120,230,2006,1410,1265
495000,4,2.5,2370,15336,2,0,0,3,8,2370,0,1995,2110,15925
691000,4,3,3040,11651,2,0,0,3,10,3040,0,1987,2540,11815
480000,5,1.75,2080,217800,1,0,0,5,7,2080,0,1963,1670,213008
549010,2,1.75,1560,4141,1,0,0,4,7,880,680,1942,1210,4141
750000,5,3.5,2980,5809,2,0,2,3,8,2980,0,2005,2120,3416
365000,2,1,870,5689,1,0,0,4,7,870,0,1948,1100,5711
412500,3,1.75,1660,10716,1,0,0,3,7,1100,560,1988,1630,7626
425000,3,2.25,1870,9000,1,0,0,3,7,1440,430,1978,1870,8640
920000,3,1,1410,9656,1,0,0,3,7,960,450,1953,2410,9384
340000,4,2.25,2180,8000,1,0,0,4,9,1630,550,1975,2310,8000
405000,4,2.5,2620,8960,1,0,0,5,7,1520,1100,1955,1880,8960
537100,3,2.5,2450,7051,1,0,0,3,8,1870,580,1990,2450,8788
353500,4,2.5,3250,4650,2,0,0,3,8,3250,0,2007,2960,4650
522000,3,1,1150,7080,1,0,0,3,7,1150,0,1952,1490,7921
710000,4,2.75,2780,6978,2,0,0,3,8,2780,0,2001,2760,5460
329950,3,1.75,1360,13320,1,0,0,4,7,1360,0,1985,1580,13625
830000,5,2.5,2810,14207,1,0,3,3,9,1540,1270,1979,3190,14000
800500,4,2.5,1780,11130,1,0,0,5,8,1780,0,1962,2610,11130
168500,3,1,1100,10125,1,0,0,3,7,1100,0,1969,1570,10650
490000,3,2.5,2230,5348,2,0,0,3,8,2230,0,2000,2190,5205
579000,3,2.5,1710,1904,2,0,0,3,8,1140,570,2003,1260,1316
600000,4,2.5,2620,9873,2,0,0,3,8,2620,0,1987,2520,9935
445000,4,1.75,1990,4725,1.5,0,0,4,7,1190,800,1944,1240,4961
362500,4,1.75,1450,8450,1,0,0,3,7,1450,0,1960,1540,8450
234000,4,2,1630,9010,1,0,0,4,7,1050,580,1975,1670,7820
321500,1,1,730,1942,1,0,0,3,7,730,0,2008,1020,2183
660000,3,1.75,1980,3300,1.5,0,0,4,7,1140,840,1926,1590,5000
319000,4,1,1730,36356,1.5,0,0,4,6,1730,0,1954,1380,14060
314000,3,1.75,1350,217852,1,0,0,3,8,1100,250,1953,2190,217800
517950,3,2,1410,5000,1,0,0,5,7,740,670,1908,1830,4000
525000,5,2.5,2360,10081,1,0,0,4,7,1180,1180,1961,2200,10461
319500,3,1,1190,8450,1,0,0,5,6,1190,0,1961,1660,8450
1.58E+06,4,3.25,3760,10920,1.5,0,0,5,9,2400,1360,1950,3430,11050
325000,1,1,1220,12426,1,0,4,4,6,1220,0,1946,2770,22270
795000,4,2.5,2920,32219,2,0,0,5,10,2920,0,1995,3420,37206
850000,2,1.75,1590,5136,1.5,0,3,3,9,1320,270,1927,2520,5243
1.01E+06,5,3.25,3510,10930,2,0,0,3,9,3510,0,2013,1970,7488
475000,3,2.5,1320,1310,3,0,0,3,8,1320,0,2006,1350,1250
375000,3,1,1610,11250,1,0,0,3,7,1090,520,1975,2040,10692
405000,3,1,1410,8053,1,0,0,4,7,1410,0,1951,1170,8042
420000,4,2.5,2170,10500,1,0,0,3,7,1570,600,1962,1850,11127
775000,4,1.75,1890,4800,1.5,0,0,3,7,1390,500,1906,1890,4800
800000,4,2.75,3260,5000,2,0,0,3,9,3260,0,2007,3450,6218
436800,3,1.75,2080,12714,2,0,0,4,8,1540,540,1984,2080,12107
620000,3,1.75,2040,4005,1.5,0,0,4,8,1740,300,1930,1380,4005
230000,3,1,1250,9035,1,0,0,4,7,1250,0,1970,1350,10425
165000,1,1,850,8050,1,0,0,2,6,850,0,1906,1590,5180
490000,1,1,850,8050,1,0,0,2,6,850,0,1906,1590,5180
480000,3,1.75,1600,8400,1,0,0,5,8,1600,0,1963,2210,8400
570000,3,2.5,2400,6975,2,0,0,3,9,2400,0,1993,2640,11172
615000,3,2.25,1870,4894,2,0,0,4,8,1750,120,1992,1920,5988
280000,3,1,1720,9605,1,0,0,3,7,860,860,1969,1720,9998
326000,3,1,1030,9834,1,0,0,3,7,1030,0,1969,1210,9875
550700,2,2.25,1190,1499,2,0,0,3,9,1100,90,2004,1430,1332
600000,2,1,910,2002,1.5,0,0,3,6,910,0,1900,1190,1208
450000,3,1,1290,47044,1,0,0,3,7,1150,140,1968,1960,49658
546000,2,2.25,1530,1324,2,0,0,3,8,1280,250,2010,1410,1689
585000,3,2.5,2330,33750,2,0,0,3,9,2330,0,1983,2270,35000
489000,3,1.75,2090,7667,1,0,2,3,7,1200,890,1952,1480,7666
765000,3,2,1570,7000,2,0,2,4,8,1050,520,1971,1990,6675
519000,3,1.75,1560,26099,1,0,3,4,8,1560,0,1973,1760,19687
262000,2,1,1500,4120,1.5,0,0,3,5,880,620,1928,1300,4120
550000,4,2.75,2160,5005,1,0,0,3,7,1430,730,1987,1770,5326
285000,2,1,780,5000,1,0,0,4,6,780,0,1943,1030,5000
476000,4,1.75,2340,17541,1,0,0,4,7,1360,980,1956,2250,9212
2.20E+06,3,2,3570,30456,1,0,1,3,8,2070,1500,1946,3570,27418
335000,1,1,720,5100,1,0,0,3,6,720,0,1907,1320,5100
510000,4,2,2990,102366,1,0,0,4,8,2990,0,1974,2820,57140
291000,3,2.25,1860,13939,1,0,0,4,7,1860,0,1961,1530,10018
335000,4,1.75,1950,13440,1.5,0,0,4,6,1950,0,1931,1300,7432
415000,3,1.5,1860,9003,1,0,0,3,7,1490,370,1955,2090,11574
430000,3,2,1550,6039,1,0,0,5,7,830,720,1942,1330,6042
270000,3,1.75,1610,6205,1,0,0,4,7,1210,400,1979,1780,8056
760000,3,2,1810,4500,1,0,0,4,7,980,830,1906,1800,4500
450000,2,2,1730,4248,2,0,0,3,7,1730,0,1905,1380,4000
425000,3,2.5,1230,23522,1,0,0,4,7,1230,0,1978,2340,23522
725000,4,2.5,2130,3420,1.5,0,0,4,7,1730,400,1916,1520,3420
700000,3,2.75,2190,11060,1,0,0,4,7,1610,580,1973,2020,8588
998000,5,4.5,4130,10404,2,0,0,3,10,4130,0,2004,3890,11531
396000,3,2.25,1680,9766,2,0,0,3,7,1680,0,1989,1590,9757
547000,3,2.5,1480,8381,1,0,0,4,7,1480,0,1968,1710,8050
302000,4,1.5,1790,10200,1,0,0,4,8,1210,580,1963,1540,6600
999000,5,3.5,2810,2700,2,0,0,5,9,1900,910,1910,1510,3800
633000,4,2.5,2360,10000,1,0,3,3,8,1980,380,1977,2480,5000
265800,3,1.75,1460,7361,1,0,0,3,6,1460,0,1982,1460,7505
530000,3,2.25,2160,8114,1,0,0,3,8,1460,700,1960,2160,8000
605000,6,2,2610,9132,1,0,0,4,8,1320,1290,1965,2170,8000
489000,4,2.5,2170,4587,2,0,0,3,7,2170,0,2006,2170,5211
305000,2,1,2160,12960,1,0,0,3,7,1360,800,1968,2070,12960
513000,4,2.75,2020,7070,1,0,0,5,7,1010,1010,1958,1390,6000
765000,4,2.5,2980,5000,2,0,0,3,10,2980,0,2006,3140,5500
550000,2,1.5,1300,2970,1,0,0,3,7,990,310,1903,1700,3000
974350,4,2.5,3090,10730,2,0,0,5,8,2420,670,1985,2220,7875
653675,4,2.25,2280,7229,2,0,0,4,8,2280,0,1984,2320,7735
245000,3,1.75,1260,8614,1,0,0,4,7,1260,0,1985,1600,8614
700180,2,1.75,1530,4387,1,0,0,3,8,1020,510,1952,1870,5029
510000,3,2.5,1830,8133,1,0,0,3,8,1390,440,1996,2310,11522
390000,3,2.5,1610,10292,1,0,0,4,7,1190,420,1969,1940,8700
606500,3,2.5,2170,5500,2,0,0,3,8,2170,0,2000,2170,5862
1.50E+06,4,4.25,5020,26319,2,0,0,3,12,5020,0,1998,4930,26319
290000,3,2.25,1620,7772,2,0,0,4,8,1620,0,1988,1710,6455
115000,3,1.75,1080,7942,1,0,0,3,7,1080,0,1981,1380,8244
500000,3,2.5,1940,37565,1,0,0,4,8,1940,0,1987,2560,37565
139950,0,0,844,4269,1,0,0,4,7,844,0,1913,1380,9600
580050,3,2.5,2360,4638,2,0,3,3,9,2360,0,1996,1620,4638
550000,3,2.5,2010,2261,2,0,0,3,8,1390,620,2014,1690,1899
465000,3,1,800,3060,1.5,0,0,4,6,800,0,1903,1180,3060
354950,3,1,970,5922,1.5,0,0,3,7,970,0,1949,1730,6128
980000,4,3.25,3720,7150,2,0,2,3,11,3720,0,2007,4040,7442
500000,3,2.25,2010,7447,2,0,0,3,8,2010,0,1985,2230,7846
667750,4,1,1430,4080,1.5,0,0,3,7,1430,0,1924,1760,4080
735000,3,1.75,2250,11520,1,0,1,3,8,2250,0,1956,2730,12445
361000,3,1.75,2130,8742,1,0,3,3,7,1330,800,1955,2380,7448
276750,3,2,1620,12482,1,0,0,4,7,1290,330,1989,1560,8499
760000,4,3.25,3140,3680,2,0,0,3,10,2310,830,2009,2620,2664
475000,2,1,870,7975,1,0,2,3,7,870,0,1946,1080,5722
234000,4,2.5,1820,8217,1,0,0,3,7,1120,700,1987,1310,8217
234950,3,2,1510,9153,1,0,0,4,7,1510,0,1974,1780,9286
269950,2,1.75,1320,7540,1,0,0,3,7,1320,0,1968,1570,7540
495000,3,2.5,1800,7318,2,0,0,3,8,1800,0,1989,1800,5414
438000,2,1,1120,6380,1,0,0,3,7,1120,0,1942,1230,6380
260000,3,1.75,2160,22702,1,0,0,4,7,2160,0,1981,1820,22687
697000,4,2.5,3220,6399,2,0,0,3,9,3220,0,2004,2850,6399
212625,2,1,960,5000,1,0,0,3,6,960,0,1951,930,5000
593000,5,2.5,2640,4400,1.5,0,0,5,7,1840,800,1925,1720,4400
410000,4,3,2430,7243,2,0,0,3,8,2430,0,2003,2430,7084
445434,2,1,1470,7137,1,0,0,3,7,1020,450,1941,1470,7067
200126,3,2.5,2040,15463,1,0,0,3,8,1340,700,1968,2370,12672
290700,3,2.5,1670,6666,2,0,0,4,7,1670,0,1992,1370,6170
248000,4,1,1010,7515,1,0,0,4,6,1010,0,1955,1330,7515
345000,1,1,540,10125,1,0,0,3,5,540,0,1961,1840,10125
525000,3,1,1240,4800,1,0,0,3,7,800,440,1951,1440,4800
400000,3,1.75,1510,8385,1,0,0,3,7,1510,0,1968,1570,7480
532000,3,1,1820,5750,1,0,0,3,7,1120,700,1918,1500,5750
159995,2,1,1000,5026,1,0,0,5,5,760,240,1915,990,5026
287000,5,1.5,2040,11772,1,0,0,4,7,1030,1010,1963,1560,9435
1.12E+06,4,2.5,3690,11191,1,0,3,4,10,2190,1500,1951,3460,8160
765000,3,2.5,2310,11993,2,0,0,3,9,2310,0,1988,2830,10031
185000,3,1.5,1090,9605,1,0,0,4,6,1090,0,1969,1160,10487
430000,3,1,1150,3000,1,0,0,5,6,1150,0,1906,1460,3200
346000,4,2.5,2100,3916,2,0,0,3,8,2100,0,2009,2100,3916
607000,4,2.75,2150,16728,1,0,0,4,8,1240,910,1982,2200,9257
417000,3,1.5,2500,6000,1.5,0,0,5,7,1730,770,1941,1340,5000
930000,5,2,3530,9385,1.5,0,0,3,9,3530,0,1925,4100,9203
573300,2,1.75,1290,6600,1,0,2,3,7,870,420,1951,2380,7370
260000,4,1.75,2010,10816,1,0,0,3,7,1410,600,1955,1610,9360
280000,1,0.75,420,6720,1,0,0,3,5,420,0,1922,1420,6720
825000,4,2.5,2180,4000,2,0,0,3,8,2180,0,1920,2660,4000
307000,4,1,1150,8184,1.5,0,0,3,6,1150,0,1947,990,8184
595000,4,1.75,2000,5100,1,0,0,4,7,1130,870,1949,1540,5100
528000,5,1.75,2780,7786,1,0,0,3,8,1390,1390,1966,2130,7918
600000,2,1.75,1550,7764,1,1,4,4,8,1550,0,1965,1690,11620
275000,2,1,2180,12875,1,0,0,3,7,1480,700,1959,1800,7447
782000,2,1.5,1570,3600,1.5,0,2,4,7,1320,250,1906,2140,3600
610000,3,2.5,2260,33042,1,0,0,3,9,1660,600,1986,2600,40115
488000,3,1,1600,3200,1.5,0,0,3,7,1600,0,1909,1860,3420
320000,3,1,1630,5000,1,0,0,3,7,930,700,1954,1630,5480
153500,3,1,890,4810,1,0,0,3,6,890,0,1910,1230,6057
414500,3,1,1350,9450,1,0,0,3,7,1350,0,1979,1460,9461
750000,5,1.75,2850,11860,1,0,0,3,9,2850,0,1951,2640,11604
349990,3,1,1350,165092,1,0,3,5,6,1350,0,1925,2300,211266
645000,3,2.25,3280,79279,1,0,0,3,10,3280,0,2001,1860,24008
425000,2,1,1090,6000,1,0,0,3,7,1090,0,1922,1960,5000
785000,4,2.5,2990,9374,2,0,0,3,9,2990,0,2003,2440,8711
290000,3,1.75,1340,63597,1,0,0,4,7,1340,0,1963,1950,87120
415000,3,1.75,1340,63597,1,0,0,4,7,1340,0,1963,1950,87120
248500,2,1,720,5160,1,0,0,3,6,720,0,1949,990,5160
325000,3,2.5,2330,8627,1,0,0,4,7,1480,850,1980,1940,9607
272925,2,1,1280,5728,1.5,0,0,5,6,1280,0,1941,2480,9775
500000,2,2.25,1570,1269,2,0,0,3,9,1280,290,2015,1570,6000
250000,4,1.75,1510,5500,1.5,0,0,3,7,1510,0,1920,1320,6431
470000,4,2.5,2470,8536,2,0,0,3,8,2470,0,2002,1690,8840
440000,2,1,1190,3400,1,0,0,4,7,990,200,1917,1180,4000
299999,4,2.5,1981,4828,2,0,0,3,8,1981,0,2013,1981,3783
255000,3,1.75,1590,7810,1,0,0,4,7,1590,0,1959,1470,7810
415950,3,1.75,1150,7700,1,0,0,3,7,1150,0,1957,1650,8000
402000,5,2.75,2160,7200,1.5,0,0,3,7,1220,940,1955,1900,7200
729000,3,1.5,1770,30689,1,0,4,3,9,1770,0,1953,2650,30280
635000,2,2.5,2470,8840,2,0,0,4,8,1780,690,2001,1940,8840
479000,3,2.5,1710,8998,2,0,0,3,8,1710,0,1982,1710,9859
